timestamp,device_id,temperature,humidity
2025-11-28T12:10:10.581937,sensor_01,29.98,45.13
2025-11-28T12:10:15.581937,sensor_02,37.98,42.28
2025-11-28T12:10:20.581937,sensor_03,37.56,55.35
2025-11-28T12:10:25.581937,sensor_03,35.58,48.52
2025-11-28T12:10:30.581937,sensor_03,37.43,37.47
2025-11-28T12:10:35.581937,sensor_03,34.99,52.27
2025-11-28T12:10:40.581937,sensor_01,31.96,36.11
2025-11-28T12:10:45.581937,sensor_01,34.59,53.97
2025-11-28T12:10:50.581937,sensor_03,25.83,65.51
2025-11-28T12:10:55.581937,sensor_02,36.79,40.89
2025-11-28T12:11:00.581937,sensor_02,38.2,38.01
2025-11-28T12:11:05.581937,sensor_03,35.59,62.4
2025-11-28T12:11:10.581937,sensor_02,29.72,32.33
2025-11-28T12:11:15.581937,sensor_02,32.73,30.2
2025-11-28T12:11:20.581937,sensor_01,31.11,33.64
2025-11-28T12:11:25.581937,sensor_01,28.31,57.79
2025-11-28T12:11:30.581937,sensor_01,22.74,49.4
2025-11-28T12:11:35.581937,sensor_02,35.91,40.53
2025-11-28T12:11:40.581937,sensor_03,32.85,32.74
2025-11-28T12:11:45.581937,sensor_03,24.77,55.54
2025-11-28T12:11:50.581937,sensor_01,26.93,65.52
2025-11-28T12:11:55.581937,sensor_02,33.73,66.91
2025-11-28T12:12:00.581937,sensor_01,23.89,50.79
2025-11-28T12:12:05.581937,sensor_03,29.06,39.59
2025-11-28T12:12:10.581937,sensor_03,38.51,49.64
2025-11-28T12:12:15.581937,sensor_03,25.23,54.13
2025-11-28T12:12:20.581937,sensor_01,30.49,36.77
2025-11-28T12:12:25.581937,sensor_01,29.35,43.84
2025-11-28T12:12:30.581937,sensor_03,34.57,41.96
2025-11-28T12:12:35.581937,sensor_03,30.9,46.4
2025-11-28T12:12:40.581937,sensor_01,30.95,39.77
2025-11-28T12:12:45.581937,sensor_01,28.68,33.63
2025-11-28T12:12:50.581937,sensor_02,27.68,50.34
2025-11-28T12:12:55.581937,sensor_03,33.07,35.52
2025-11-28T12:13:00.581937,sensor_01,35.78,55.76
2025-11-28T12:13:05.581937,sensor_03,27.68,58.58
2025-11-28T12:13:10.581937,sensor_01,29.33,51.9
2025-11-28T12:13:15.581937,sensor_02,21.94,56.18
2025-11-28T12:13:20.581937,sensor_03,36.7,41.67
2025-11-28T12:13:25.581937,sensor_03,30.06,65.15
2025-11-28T12:13:30.581937,sensor_02,29.02,66.85
2025-11-28T12:13:35.581937,sensor_02,31.69,39.5
2025-11-28T12:13:40.581937,sensor_03,36.12,39.26
2025-11-28T12:13:45.581937,sensor_02,31.86,57.88
2025-11-28T12:13:50.581937,sensor_03,25.98,54.2
2025-11-28T12:13:55.581937,sensor_01,21.63,32.38
2025-11-28T12:14:00.581937,sensor_03,38.91,69.27
2025-11-28T12:14:05.581937,sensor_02,28.08,56.76
2025-11-28T12:14:10.581937,sensor_02,24.38,60.64
2025-11-28T12:14:15.581937,sensor_01,30.99,39.17
2025-11-28T12:14:20.581937,sensor_03,26.6,56.33
2025-11-28T12:14:25.581937,sensor_02,28.22,44.53
2025-11-28T12:14:30.581937,sensor_02,35.72,45.39
2025-11-28T12:14:35.581937,sensor_02,35.59,53.32
2025-11-28T12:14:40.581937,sensor_02,34.23,30.29
2025-11-28T12:14:45.581937,sensor_01,23.6,31.15
2025-11-28T12:14:50.581937,sensor_01,31.96,63.33
2025-11-28T12:14:55.581937,sensor_01,22.77,51.94
2025-11-28T12:15:00.581937,sensor_02,35.91,55.23
2025-11-28T12:15:05.581937,sensor_01,22.59,41.42
2025-11-28T12:15:10.581937,sensor_02,36.06,55.38
2025-11-28T12:15:15.581937,sensor_01,23.95,46.98
2025-11-28T12:15:20.581937,sensor_03,38.3,50.15
2025-11-28T12:15:25.581937,sensor_01,38.4,46.92
2025-11-28T12:15:30.581937,sensor_01,36.53,57.12
2025-11-28T12:15:35.581937,sensor_03,28.88,64.67
2025-11-28T12:15:40.581937,sensor_03,21.07,51.92
2025-11-28T12:15:45.581937,sensor_01,20.8,48.33
2025-11-28T12:15:50.581937,sensor_02,30.15,38.94
2025-11-28T12:15:55.581937,sensor_03,31.61,61.97
2025-11-28T12:16:00.581937,sensor_03,24.15,48.93
2025-11-28T12:16:05.581937,sensor_03,39.74,60.25
2025-11-28T12:16:10.581937,sensor_02,27.15,37.9
2025-11-28T12:16:15.581937,sensor_03,32.85,60.61
2025-11-28T12:16:20.581937,sensor_02,22.63,31.45
2025-11-28T12:16:25.581937,sensor_02,32.85,69.75
2025-11-28T12:16:30.581937,sensor_02,33.45,44.84
2025-11-28T12:16:35.581937,sensor_03,24.35,34.18
2025-11-28T12:16:40.581937,sensor_01,21.29,38.51
2025-11-28T12:16:45.581937,sensor_02,20.64,61.71
2025-11-28T12:16:50.581937,sensor_03,31.69,51.5
2025-11-28T12:16:55.581937,sensor_01,35.44,68.62
2025-11-28T12:17:00.581937,sensor_03,35.0,34.32
2025-11-28T12:17:05.581937,sensor_01,37.55,52.14
2025-11-28T12:17:10.581937,sensor_03,28.06,69.1
2025-11-28T12:17:15.581937,sensor_03,30.03,56.47
2025-11-28T12:17:20.581937,sensor_02,21.24,46.06
2025-11-28T12:17:25.581937,sensor_02,31.28,31.52
2025-11-28T12:17:30.581937,sensor_02,27.09,48.5
2025-11-28T12:17:35.581937,sensor_02,27.58,34.96
2025-11-28T12:17:40.581937,sensor_01,35.19,38.94
2025-11-28T12:17:45.581937,sensor_01,29.71,43.78
2025-11-28T12:17:50.581937,sensor_03,36.45,45.82
2025-11-28T12:17:55.581937,sensor_02,21.12,40.73
2025-11-28T12:18:00.581937,sensor_02,31.95,41.37
2025-11-28T12:18:05.581937,sensor_03,20.75,34.11
2025-11-28T12:18:10.581937,sensor_02,25.74,54.2
2025-11-28T12:18:15.581937,sensor_01,21.41,37.37
2025-11-28T12:18:20.581937,sensor_01,28.45,59.4
2025-11-28T12:18:25.581937,sensor_03,37.44,60.93
2025-11-28T12:18:30.581937,sensor_03,37.92,41.77
2025-11-28T12:18:35.581937,sensor_02,24.42,43.68
2025-11-28T12:18:40.581937,sensor_03,29.5,45.89
2025-11-28T12:18:45.581937,sensor_02,29.91,61.19
2025-11-28T12:18:50.581937,sensor_01,37.21,68.64
2025-11-28T12:18:55.581937,sensor_02,36.17,66.87
2025-11-28T12:19:00.581937,sensor_03,39.38,38.21
2025-11-28T12:19:05.581937,sensor_03,29.75,55.58
2025-11-28T12:19:10.581937,sensor_03,34.52,42.6
2025-11-28T12:19:15.581937,sensor_01,36.95,45.85
2025-11-28T12:19:20.581937,sensor_03,25.12,67.44
2025-11-28T12:19:25.581937,sensor_03,26.22,50.38
2025-11-28T12:19:30.581937,sensor_02,24.02,53.25
2025-11-28T12:19:35.581937,sensor_01,35.05,63.0
2025-11-28T12:19:40.581937,sensor_01,29.49,37.48
2025-11-28T12:19:45.581937,sensor_02,23.35,34.97
2025-11-28T12:19:50.581937,sensor_01,36.61,66.7
2025-11-28T12:19:55.581937,sensor_01,37.33,69.05
2025-11-28T12:20:00.581937,sensor_01,28.16,47.31
2025-11-28T12:20:05.581937,sensor_03,23.48,32.22
2025-11-28T12:20:10.581937,sensor_02,37.92,44.78
2025-11-28T12:20:15.581937,sensor_03,24.8,39.65
2025-11-28T12:20:20.581937,sensor_02,23.51,54.79
2025-11-28T12:20:25.581937,sensor_03,28.72,31.49
2025-11-28T12:20:30.581937,sensor_03,38.9,52.62
2025-11-28T12:20:35.581937,sensor_02,37.59,35.53
2025-11-28T12:20:40.581937,sensor_03,26.25,35.44
2025-11-28T12:20:45.581937,sensor_02,33.46,66.07
2025-11-28T12:20:50.581937,sensor_01,36.65,44.74
2025-11-28T12:20:55.581937,sensor_01,27.29,61.08
2025-11-28T12:21:00.581937,sensor_01,37.88,64.53
2025-11-28T12:21:05.581937,sensor_01,37.93,44.3
2025-11-28T12:21:10.581937,sensor_02,25.87,47.15
2025-11-28T12:21:15.581937,sensor_01,26.36,31.97
2025-11-28T12:21:20.581937,sensor_03,21.28,69.95
2025-11-28T12:21:25.581937,sensor_02,24.69,38.51
2025-11-28T12:21:30.581937,sensor_01,37.81,44.19
2025-11-28T12:21:35.581937,sensor_02,25.26,30.49
2025-11-28T12:21:40.581937,sensor_03,33.38,40.18
2025-11-28T12:21:45.581937,sensor_02,38.89,56.62
2025-11-28T12:21:50.581937,sensor_02,38.82,38.6
2025-11-28T12:21:55.581937,sensor_03,32.33,31.39
2025-11-28T12:22:00.581937,sensor_02,25.17,50.01
2025-11-28T12:22:05.581937,sensor_01,39.05,47.51
2025-11-28T12:22:10.581937,sensor_03,39.76,38.76
2025-11-28T12:22:15.581937,sensor_02,23.52,51.87
2025-11-28T12:22:20.581937,sensor_02,23.25,33.34
2025-11-28T12:22:25.581937,sensor_02,26.24,44.58
2025-11-28T12:22:30.581937,sensor_02,29.54,61.0
2025-11-28T12:22:35.581937,sensor_01,25.24,32.04
2025-11-28T12:22:40.581937,sensor_01,31.48,32.64
2025-11-28T12:22:45.581937,sensor_02,38.44,52.82
2025-11-28T12:22:50.581937,sensor_01,37.5,39.42
2025-11-28T12:22:55.581937,sensor_01,22.37,47.82
2025-11-28T12:23:00.581937,sensor_02,22.29,33.5
2025-11-28T12:23:05.581937,sensor_02,35.01,35.52
2025-11-28T12:23:10.581937,sensor_02,30.91,68.52
2025-11-28T12:23:15.581937,sensor_03,36.23,51.63
2025-11-28T12:23:20.581937,sensor_01,31.07,63.07
2025-11-28T12:23:25.581937,sensor_02,22.41,54.22
2025-11-28T12:23:30.581937,sensor_02,21.66,37.58
2025-11-28T12:23:35.581937,sensor_01,31.02,43.32
2025-11-28T12:23:40.581937,sensor_01,27.76,44.25
2025-11-28T12:23:45.581937,sensor_03,34.19,30.45
2025-11-28T12:23:50.581937,sensor_01,23.92,35.52
2025-11-28T12:23:55.581937,sensor_02,39.9,54.44
2025-11-28T12:24:00.581937,sensor_01,25.17,57.41
2025-11-28T12:24:05.581937,sensor_03,30.56,44.69
2025-11-28T12:24:10.581937,sensor_01,36.59,62.77
2025-11-28T12:24:15.581937,sensor_03,38.33,46.39
2025-11-28T12:24:20.581937,sensor_03,27.11,32.98
2025-11-28T12:24:25.581937,sensor_03,33.88,41.65
2025-11-28T12:24:30.581937,sensor_03,28.4,40.13
2025-11-28T12:24:35.581937,sensor_02,23.17,57.94
2025-11-28T12:24:40.581937,sensor_02,36.01,40.52
2025-11-28T12:24:45.581937,sensor_02,39.06,51.47
2025-11-28T12:24:50.581937,sensor_03,38.53,58.19
2025-11-28T12:24:55.581937,sensor_01,22.0,34.32
2025-11-28T12:25:00.581937,sensor_02,28.08,52.7
2025-11-28T12:25:05.581937,sensor_02,33.69,67.98
2025-11-28T12:25:10.581937,sensor_01,34.13,43.44
2025-11-28T12:25:15.581937,sensor_01,21.24,48.5
2025-11-28T12:25:20.581937,sensor_01,31.5,60.93
2025-11-28T12:25:25.581937,sensor_03,30.13,67.36
2025-11-28T12:25:30.581937,sensor_03,27.41,67.44
2025-11-28T12:25:35.581937,sensor_03,24.81,67.0
2025-11-28T12:25:40.581937,sensor_03,34.5,35.93
2025-11-28T12:25:45.581937,sensor_02,22.38,52.79
2025-11-28T12:25:50.581937,sensor_01,21.46,54.18
2025-11-28T12:25:55.581937,sensor_02,29.97,41.22
2025-11-28T12:26:00.581937,sensor_02,23.23,52.54
2025-11-28T12:26:05.581937,sensor_03,31.34,57.63
2025-11-28T12:26:10.581937,sensor_03,21.42,66.28
2025-11-28T12:26:15.581937,sensor_03,26.58,44.91
2025-11-28T12:26:20.581937,sensor_03,26.02,44.17
2025-11-28T12:26:25.581937,sensor_02,30.64,39.01
2025-11-28T12:26:30.581937,sensor_02,20.36,69.7
2025-11-28T12:26:35.581937,sensor_03,25.39,47.42
2025-11-28T12:26:40.581937,sensor_02,24.89,61.38
2025-11-28T12:26:45.581937,sensor_02,23.07,43.88
2025-11-28T12:26:50.581937,sensor_03,28.62,36.06
2025-11-28T12:26:55.581937,sensor_01,28.17,54.95
2025-11-28T12:27:00.581937,sensor_01,24.06,50.31
2025-11-28T12:27:05.581937,sensor_01,23.31,65.08
2025-11-28T12:27:10.581937,sensor_03,36.47,51.43
2025-11-28T12:27:15.581937,sensor_02,34.93,53.01
2025-11-28T12:27:20.581937,sensor_02,37.02,45.36
2025-11-28T12:27:25.581937,sensor_03,28.49,38.72
2025-11-28T12:27:30.581937,sensor_02,26.43,52.64
2025-11-28T12:27:35.581937,sensor_03,33.66,31.18
2025-11-28T12:27:40.581937,sensor_01,36.7,41.86
2025-11-28T12:27:45.581937,sensor_02,23.32,41.68
2025-11-28T12:27:50.581937,sensor_02,24.5,58.57
2025-11-28T12:27:55.581937,sensor_01,39.09,33.06
2025-11-28T12:28:00.581937,sensor_01,30.81,63.3
2025-11-28T12:28:05.581937,sensor_03,36.3,44.24
2025-11-28T12:28:10.581937,sensor_01,20.61,66.05
2025-11-28T12:28:15.581937,sensor_03,38.73,37.75
2025-11-28T12:28:20.581937,sensor_02,36.02,48.62
2025-11-28T12:28:25.581937,sensor_01,27.81,54.02
2025-11-28T12:28:30.581937,sensor_02,34.19,60.71
2025-11-28T12:28:35.581937,sensor_01,39.49,35.44
2025-11-28T12:28:40.581937,sensor_03,21.65,58.33
2025-11-28T12:28:45.581937,sensor_03,34.18,30.19
2025-11-28T12:28:50.581937,sensor_03,20.51,31.45
2025-11-28T12:28:55.581937,sensor_03,35.58,67.71
2025-11-28T12:29:00.581937,sensor_02,25.6,51.07
2025-11-28T12:29:05.581937,sensor_02,25.91,37.0
2025-11-28T12:29:10.581937,sensor_01,26.44,31.55
2025-11-28T12:29:15.581937,sensor_02,20.44,47.21
2025-11-28T12:29:20.581937,sensor_03,35.61,41.27
2025-11-28T12:29:25.581937,sensor_01,26.27,62.61
2025-11-28T12:29:30.581937,sensor_02,31.42,44.32
2025-11-28T12:29:35.581937,sensor_02,36.69,35.59
2025-11-28T12:29:40.581937,sensor_03,20.09,67.66
2025-11-28T12:29:45.581937,sensor_01,20.33,47.72
2025-11-28T12:29:50.581937,sensor_01,39.14,50.87
2025-11-28T12:29:55.581937,sensor_02,33.68,50.29
2025-11-28T12:30:00.581937,sensor_02,26.33,51.85
2025-11-28T12:30:05.581937,sensor_02,23.58,65.07
2025-11-28T12:30:10.581937,sensor_02,37.29,69.01
2025-11-28T12:30:15.581937,sensor_02,33.51,48.86
2025-11-28T12:30:20.581937,sensor_02,38.77,40.46
2025-11-28T12:30:25.581937,sensor_01,28.97,34.94
2025-11-28T12:30:30.581937,sensor_02,30.91,37.54
2025-11-28T12:30:35.581937,sensor_01,20.3,62.86
2025-11-28T12:30:40.581937,sensor_02,25.53,58.38
2025-11-28T12:30:45.581937,sensor_01,25.4,46.53
2025-11-28T12:30:50.581937,sensor_02,27.92,63.63
2025-11-28T12:30:55.581937,sensor_02,28.93,65.53
2025-11-28T12:31:00.581937,sensor_02,20.39,65.47
2025-11-28T12:31:05.581937,sensor_03,23.79,62.55
2025-11-28T12:31:10.581937,sensor_02,32.48,53.61
2025-11-28T12:31:15.581937,sensor_03,38.72,61.27
2025-11-28T12:31:20.581937,sensor_02,38.85,62.95
2025-11-28T12:31:25.581937,sensor_03,32.93,47.3
2025-11-28T12:31:30.581937,sensor_03,31.24,39.4
2025-11-28T12:31:35.581937,sensor_02,38.98,50.57
2025-11-28T12:31:40.581937,sensor_03,37.29,66.56
2025-11-28T12:31:45.581937,sensor_01,29.32,49.14
2025-11-28T12:31:50.581937,sensor_01,26.11,67.61
2025-11-28T12:31:55.581937,sensor_02,27.04,47.41
2025-11-28T12:32:00.581937,sensor_03,26.47,62.84
2025-11-28T12:32:05.581937,sensor_02,31.93,67.26
2025-11-28T12:32:10.581937,sensor_03,22.78,52.26
2025-11-28T12:32:15.581937,sensor_02,33.79,43.46
2025-11-28T12:32:20.581937,sensor_02,33.91,61.66
2025-11-28T12:32:25.581937,sensor_02,37.91,33.0
2025-11-28T12:32:30.581937,sensor_01,37.51,62.46
2025-11-28T12:32:35.581937,sensor_01,22.02,55.0
2025-11-28T12:32:40.581937,sensor_03,26.07,48.67
2025-11-28T12:32:45.581937,sensor_03,31.62,51.88
2025-11-28T12:32:50.581937,sensor_02,23.36,33.53
2025-11-28T12:32:55.581937,sensor_02,29.72,48.31
2025-11-28T12:33:00.581937,sensor_01,34.22,69.0
2025-11-28T12:33:05.581937,sensor_02,38.71,42.08
2025-11-28T12:33:10.581937,sensor_02,31.42,42.38
2025-11-28T12:33:15.581937,sensor_01,29.2,45.65
2025-11-28T12:33:20.581937,sensor_01,25.89,48.47
2025-11-28T12:33:25.581937,sensor_03,34.87,42.16
2025-11-28T12:33:30.581937,sensor_02,32.2,45.67
2025-11-28T12:33:35.581937,sensor_03,31.3,65.86
2025-11-28T12:33:40.581937,sensor_01,20.07,41.44
2025-11-28T12:33:45.581937,sensor_03,35.66,66.82
2025-11-28T12:33:50.581937,sensor_03,25.58,35.04
2025-11-28T12:33:55.581937,sensor_01,33.8,58.99
2025-11-28T12:34:00.581937,sensor_03,29.87,53.34
2025-11-28T12:34:05.581937,sensor_02,20.67,43.93
2025-11-28T12:34:10.581937,sensor_02,30.31,44.09
2025-11-28T12:34:15.581937,sensor_03,28.87,67.13
2025-11-28T12:34:20.581937,sensor_03,25.15,44.25
2025-11-28T12:34:25.581937,sensor_03,32.82,68.1
2025-11-28T12:34:30.581937,sensor_03,28.12,35.93
2025-11-28T12:34:35.581937,sensor_01,37.19,46.35
2025-11-28T12:34:40.581937,sensor_01,22.42,36.59
2025-11-28T12:34:45.581937,sensor_01,30.64,46.44
2025-11-28T12:34:50.581937,sensor_03,38.53,49.85
2025-11-28T12:34:55.581937,sensor_01,20.54,38.79
2025-11-28T12:35:00.581937,sensor_01,36.98,31.84
2025-11-28T12:35:05.581937,sensor_02,23.44,44.46
2025-11-28T12:35:10.581937,sensor_01,39.86,65.1
2025-11-28T12:35:15.581937,sensor_02,33.83,30.94
2025-11-28T12:35:20.581937,sensor_01,27.84,57.74
2025-11-28T12:35:25.581937,sensor_02,33.12,34.3
2025-11-28T12:35:30.581937,sensor_01,24.64,43.39
2025-11-28T12:35:35.581937,sensor_02,31.15,63.2
2025-11-28T12:35:40.581937,sensor_01,27.2,52.64
2025-11-28T12:35:45.581937,sensor_01,36.08,33.36
2025-11-28T12:35:50.581937,sensor_03,31.04,51.43
2025-11-28T12:35:55.581937,sensor_01,37.88,42.81
2025-11-28T12:36:00.581937,sensor_03,36.43,54.04
2025-11-28T12:36:05.581937,sensor_03,27.57,41.73
2025-11-28T12:36:10.581937,sensor_01,30.31,49.98
2025-11-28T12:36:15.581937,sensor_02,37.79,62.61
2025-11-28T12:36:20.581937,sensor_02,27.93,40.64
2025-11-28T12:36:25.581937,sensor_02,29.33,57.52
2025-11-28T12:36:30.581937,sensor_02,33.38,45.22
2025-11-28T12:36:35.581937,sensor_02,27.65,45.97
2025-11-28T12:36:40.581937,sensor_02,31.14,58.47
2025-11-28T12:36:45.581937,sensor_02,38.2,65.47
2025-11-28T12:36:50.581937,sensor_02,20.69,35.3
2025-11-28T12:36:55.581937,sensor_03,20.22,40.25
2025-11-28T12:37:00.581937,sensor_03,27.74,59.44
2025-11-28T12:37:05.581937,sensor_03,28.77,64.46
2025-11-28T12:37:10.581937,sensor_02,27.68,69.09
2025-11-28T12:37:15.581937,sensor_01,39.08,52.88
2025-11-28T12:37:20.581937,sensor_02,27.7,64.27
2025-11-28T12:37:25.581937,sensor_01,20.26,61.21
2025-11-28T12:37:30.581937,sensor_02,28.14,43.61
2025-11-28T12:37:35.581937,sensor_01,23.2,47.41
2025-11-28T12:37:40.581937,sensor_02,26.49,40.24
2025-11-28T12:37:45.581937,sensor_02,30.89,36.45
2025-11-28T12:37:50.581937,sensor_02,31.05,48.2
2025-11-28T12:37:55.581937,sensor_02,37.38,66.35
2025-11-28T12:38:00.581937,sensor_01,33.39,51.42
2025-11-28T12:38:05.581937,sensor_03,36.54,66.08
2025-11-28T12:38:10.581937,sensor_03,35.49,36.46
2025-11-28T12:38:15.581937,sensor_02,34.31,34.4
2025-11-28T12:38:20.581937,sensor_02,35.73,68.5
2025-11-28T12:38:25.581937,sensor_03,22.68,58.21
2025-11-28T12:38:30.581937,sensor_03,26.84,56.47
2025-11-28T12:38:35.581937,sensor_03,29.95,59.73
2025-11-28T12:38:40.581937,sensor_01,25.19,38.89
2025-11-28T12:38:45.581937,sensor_03,31.11,49.05
2025-11-28T12:38:50.581937,sensor_03,36.13,54.75
2025-11-28T12:38:55.581937,sensor_01,31.73,32.35
2025-11-28T12:39:00.581937,sensor_02,36.33,45.9
2025-11-28T12:39:05.581937,sensor_03,33.1,33.05
2025-11-28T12:39:10.581937,sensor_01,33.78,45.58
2025-11-28T12:39:15.581937,sensor_02,33.87,56.53
2025-11-28T12:39:20.581937,sensor_03,33.28,63.48
2025-11-28T12:39:25.581937,sensor_01,31.57,43.76
2025-11-28T12:39:30.581937,sensor_02,21.98,42.15
2025-11-28T12:39:35.581937,sensor_02,27.98,39.85
2025-11-28T12:39:40.581937,sensor_03,29.81,46.74
2025-11-28T12:39:45.581937,sensor_03,30.52,49.36
2025-11-28T12:39:50.581937,sensor_03,37.73,51.04
2025-11-28T12:39:55.581937,sensor_02,33.5,51.78
2025-11-28T12:40:00.581937,sensor_01,25.51,66.6
2025-11-28T12:40:05.581937,sensor_03,33.75,41.5
2025-11-28T12:40:10.581937,sensor_03,30.05,51.76
2025-11-28T12:40:15.581937,sensor_01,34.35,53.02
2025-11-28T12:40:20.581937,sensor_01,22.89,69.32
2025-11-28T12:40:25.581937,sensor_01,26.06,56.5
2025-11-28T12:40:30.581937,sensor_02,21.9,57.43
2025-11-28T12:40:35.581937,sensor_02,27.0,41.03
2025-11-28T12:40:40.581937,sensor_01,26.11,47.51
2025-11-28T12:40:45.581937,sensor_02,23.14,37.5
2025-11-28T12:40:50.581937,sensor_03,25.58,49.77
2025-11-28T12:40:55.581937,sensor_02,30.94,69.31
2025-11-28T12:41:00.581937,sensor_03,22.37,46.13
2025-11-28T12:41:05.581937,sensor_02,31.87,64.27
2025-11-28T12:41:10.581937,sensor_03,33.71,39.82
2025-11-28T12:41:15.581937,sensor_02,36.65,32.82
2025-11-28T12:41:20.581937,sensor_02,39.07,30.15
2025-11-28T12:41:25.581937,sensor_01,35.33,58.42
2025-11-28T12:41:30.581937,sensor_01,37.89,59.02
2025-11-28T12:41:35.581937,sensor_02,34.17,59.51
2025-11-28T12:41:40.581937,sensor_02,30.58,38.83
2025-11-28T12:41:45.581937,sensor_03,25.94,34.82
2025-11-28T12:41:50.581937,sensor_01,21.32,61.65
2025-11-28T12:41:55.581937,sensor_03,22.61,62.73
2025-11-28T12:42:00.581937,sensor_01,37.8,42.11
2025-11-28T12:42:05.581937,sensor_03,23.97,35.77
2025-11-28T12:42:10.581937,sensor_03,25.9,57.54
2025-11-28T12:42:15.581937,sensor_03,28.19,59.48
2025-11-28T12:42:20.581937,sensor_02,39.4,47.77
2025-11-28T12:42:25.581937,sensor_02,37.66,48.61
2025-11-28T12:42:30.581937,sensor_02,21.55,38.54
2025-11-28T12:42:35.581937,sensor_01,28.66,49.81
2025-11-28T12:42:40.581937,sensor_02,26.77,39.9
2025-11-28T12:42:45.581937,sensor_01,35.37,59.8
2025-11-28T12:42:50.581937,sensor_02,26.15,49.37
2025-11-28T12:42:55.581937,sensor_03,24.69,41.53
2025-11-28T12:43:00.581937,sensor_01,29.89,38.41
2025-11-28T12:43:05.581937,sensor_03,30.77,52.06
2025-11-28T12:43:10.581937,sensor_03,29.34,58.52
2025-11-28T12:43:15.581937,sensor_02,39.33,40.98
2025-11-28T12:43:20.581937,sensor_03,30.69,40.8
2025-11-28T12:43:25.581937,sensor_02,35.31,62.08
2025-11-28T12:43:30.581937,sensor_02,25.15,58.03
2025-11-28T12:43:35.581937,sensor_02,25.85,63.77
2025-11-28T12:43:40.581937,sensor_03,29.49,64.21
2025-11-28T12:43:45.581937,sensor_03,22.63,63.39
2025-11-28T12:43:50.581937,sensor_02,35.89,68.83
2025-11-28T12:43:55.581937,sensor_01,31.28,53.73
2025-11-28T12:44:00.581937,sensor_03,35.74,62.56
2025-11-28T12:44:05.581937,sensor_02,24.04,39.95
2025-11-28T12:44:10.581937,sensor_01,29.05,39.92
2025-11-28T12:44:15.581937,sensor_03,26.0,39.74
2025-11-28T12:44:20.581937,sensor_03,31.48,49.8
2025-11-28T12:44:25.581937,sensor_01,25.8,35.02
2025-11-28T12:44:30.581937,sensor_02,33.89,45.24
2025-11-28T12:44:35.581937,sensor_02,38.36,67.08
2025-11-28T12:44:40.581937,sensor_01,23.99,51.55
2025-11-28T12:44:45.581937,sensor_03,20.74,47.13
2025-11-28T12:44:50.581937,sensor_03,35.47,58.3
2025-11-28T12:44:55.581937,sensor_03,31.34,63.57
2025-11-28T12:45:00.581937,sensor_03,22.64,64.3
2025-11-28T12:45:05.581937,sensor_02,25.47,55.05
2025-11-28T12:45:10.581937,sensor_03,33.7,42.23
2025-11-28T12:45:15.581937,sensor_01,36.93,57.19
2025-11-28T12:45:20.581937,sensor_03,33.29,69.55
2025-11-28T12:45:25.581937,sensor_01,22.79,61.87
2025-11-28T12:45:30.581937,sensor_03,38.37,46.91
2025-11-28T12:45:35.581937,sensor_03,27.91,46.33
2025-11-28T12:45:40.581937,sensor_01,21.67,60.35
2025-11-28T12:45:45.581937,sensor_02,26.82,61.53
2025-11-28T12:45:50.581937,sensor_02,20.83,37.63
2025-11-28T12:45:55.581937,sensor_02,31.65,50.31
2025-11-28T12:46:00.581937,sensor_03,34.43,56.92
2025-11-28T12:46:05.581937,sensor_01,26.87,45.9
2025-11-28T12:46:10.581937,sensor_02,34.69,33.78
2025-11-28T12:46:15.581937,sensor_02,29.73,34.73
2025-11-28T12:46:20.581937,sensor_03,29.22,54.22
2025-11-28T12:46:25.581937,sensor_02,29.67,34.1
2025-11-28T12:46:30.581937,sensor_03,33.44,41.08
2025-11-28T12:46:35.581937,sensor_01,33.2,52.96
2025-11-28T12:46:40.581937,sensor_03,23.32,44.55
2025-11-28T12:46:45.581937,sensor_02,31.32,49.51
2025-11-28T12:46:50.581937,sensor_02,27.13,45.6
2025-11-28T12:46:55.581937,sensor_03,39.65,30.69
2025-11-28T12:47:00.581937,sensor_02,24.65,50.16
2025-11-28T12:47:05.581937,sensor_03,37.58,53.4
2025-11-28T12:47:10.581937,sensor_03,37.66,47.05
2025-11-28T12:47:15.581937,sensor_01,33.69,65.39
2025-11-28T12:47:20.581937,sensor_01,20.92,38.6
2025-11-28T12:47:25.581937,sensor_03,39.18,47.92
2025-11-28T12:47:30.581937,sensor_02,32.4,62.5
2025-11-28T12:47:35.581937,sensor_03,37.35,62.15
2025-11-28T12:47:40.581937,sensor_01,25.46,31.39
2025-11-28T12:47:45.581937,sensor_03,35.77,41.88
2025-11-28T12:47:50.581937,sensor_02,26.02,38.88
2025-11-28T12:47:55.581937,sensor_02,32.21,57.91
2025-11-28T12:48:00.581937,sensor_03,34.47,68.37
2025-11-28T12:48:05.581937,sensor_02,35.46,33.74
2025-11-28T12:48:10.581937,sensor_01,31.36,43.61
2025-11-28T12:48:15.581937,sensor_01,20.42,54.53
2025-11-28T12:48:20.581937,sensor_01,26.62,34.31
2025-11-28T12:48:25.581937,sensor_02,33.13,42.46
2025-11-28T12:48:30.581937,sensor_01,27.05,63.93
2025-11-28T12:48:35.581937,sensor_01,23.16,43.73
2025-11-28T12:48:40.581937,sensor_03,35.67,43.76
2025-11-28T12:48:45.581937,sensor_02,33.42,64.33
2025-11-28T12:48:50.581937,sensor_03,27.3,55.57
2025-11-28T12:48:55.581937,sensor_02,22.96,31.15
